11/23/2020,117.1800003,117.6200027,113.75,113.8499985,127959300
11/24/2020,113.9100037,115.8499985,112.5899963,115.1699982,113874200
11/25/2020,115.5500031,116.75,115.1699982,116.0299988,76499200
11/27/2020,116.5699997,117.4899979,116.2200012,116.5899963,46691300
11/30/2020,116.9700012,120.9700012,116.8099976,119.0500031,169410200
12/1/2020,121.0100021,123.4700012,120.0100021,122.7200012,128166800
12/2/2020,122.0199966,123.3700027,120.8899994,123.0800018,89004200
12/3/2020,123.5199966,123.7799988,122.2099991,122.9400024,78967600
12/4/2020,122.5999985,122.8600006,121.5199966,122.25,78260400
12/7/2020,122.3099976,124.5699997,122.25,123.75,86712000
12/8/2020,124.3700027,124.9800034,123.0899963,124.3799973,82225500
12/9/2020,124.5299988,125.9499969,121,121.7799988,115089200
12/10/2020,120.5,123.8700027,120.1500015,123.2399979,81312200
12/11/2020,122.4300003,122.7600021,120.5500031,122.4100037,86939800
12/14/2020,122.5999985,123.3499985,121.5400009,121.7799988,79184500
12/15/2020,124.3399963,127.9000015,124.1299973,127.8799973,157572300
12/16/2020,127.4100037,128.3699951,126.5599976,127.8099976,98208600
12/17/2020,128.8999939,129.5800018,128.0399933,128.6999969,94359800
12/18/2020,128.9600067,129.1000061,126.1200027,126.6600037,192541500
12/21/2020,125.0199966,128.3099976,123.4499969,128.2299957,121251600
12/22/2020,131.6100006,134.4100037,129.6499939,131.8800049,168904800
12/23/2020,132.1600037,132.4299927,130.7799988,130.9600067,88223700
12/24/2020,131.3200073,133.4600067,131.1000061,131.9700012,54930100
12/28/2020,133.9900055,137.3399963,133.5099945,136.6900024,124486200
12/29/2020,138.0500031,138.7899933,134.3399963,134.8699951,121047300
12/30/2020,135.5800018,135.9900055,133.3999939,133.7200012,96452100
12/31/2020,134.0800018,134.7400055,131.7200012,132.6900024,99116600
1/4/2021,133.5200043,133.6100006,126.7600021,129.4100037,143301900
1/5/2021,128.8899994,131.7400055,128.4299927,131.0099945,97664900
1/6/2021,127.7200012,131.0500031,126.3799973,126.5999985,155088000
1/7/2021,128.3600006,131.6300049,127.8600006,130.9199982,109578200
1/8/2021,132.4299927,132.6300049,130.2299957,132.0500031,105158200
1/11/2021,129.1900024,130.1699982,128.5,128.9799957,100620900
1/12/2021,128.5,129.6900024,126.8600006,128.8000031,91951100
1/13/2021,128.7599945,131.4499969,128.4900055,130.8899994,88636800
1/14/2021,130.8000031,131,128.7599945,128.9100037,90221800
1/15/2021,128.7799988,130.2200012,127,127.1399994,111598500
1/19/2021,127.7799988,128.7100067,126.9400024,127.8300018,90757300
1/20/2021,128.6600037,132.4900055,128.5500031,132.0299988,104319500
1/21/2021,133.8000031,139.6699982,133.5899963,136.8699951,120529500
1/22/2021,136.2799988,139.8500061,135.0200043,139.0700073,114459400
1/25/2021,143.0700073,145.0899963,136.5399933,142.9199982,157611700
1/26/2021,143.6000061,144.3000031,141.3699951,143.1600037,98390600
1/27/2021,143.4299927,144.3000031,140.4100037,142.0599976,140843800
1/28/2021,139.5200043,141.9900055,136.6999969,137.0899963,142621100
1/29/2021,135.8300018,136.7400055,130.2100067,131.9600067,177180600
2/1/2021,133.75,135.3800049,130.9299927,134.1399994,106239800
2/2/2021,135.7299957,136.3099976,134.6100006,134.9900055,83305400
2/3/2021,135.7599945,135.7700043,133.6100006,133.9400024,89880900
2/4/2021,136.3000031,137.3999939,134.5899963,137.3899994,84183100
2/5/2021,137.3500061,137.4199982,135.8600006,136.7599945,75524000
2/8/2021,136.0299988,136.9600067,134.9199982,136.9100037,71297200
2/9/2021,136.6199951,137.8800049,135.8500061,136.0099945,76774200
2/10/2021,136.4799957,136.9900055,134.3999939,135.3899994,73046600
2/11/2021,135.8999939,136.3899994,133.7700043,135.1300049,64154400
2/12/2021,134.3500061,135.5299988,133.6900024,135.3699951,60029300
2/16/2021,135.4900055,136.0099945,132.7899933,133.1900024,80576300
2/17/2021,131.25,132.2200012,129.4700012,130.8399963,97918500
2/18/2021,129.1999969,130,127.4100037,129.7100067,96856700
2/19/2021,130.2400055,130.7100067,128.8000031,129.8699951,87668800
2/22/2021,128.0099945,129.7200012,125.5999985,126,103916400
2/23/2021,123.7600021,126.7099991,118.3899994,125.8600006,158273000
2/24/2021,124.9400024,125.5599976,122.2300034,125.3499985,111039900
2/25/2021,124.6800003,126.4599991,120.5400009,120.9899979,148199500
2/26/2021,122.5899963,124.8499985,121.1999969,121.2600021,164320000
3/1/2021,123.75,127.9300003,122.7900009,127.7900009,115998300
3/2/2021,128.4100037,128.7200012,125.0100021,125.1200027,102015300
3/3/2021,124.8099976,125.7099991,121.8399963,122.0599976,112430400
3/4/2021,121.75,123.5999985,118.6200027,120.1299973,177275300
3/5/2021,120.9800034,121.9400024,117.5699997,121.4199982,153590400
3/8/2021,120.9300003,121,116.2099991,116.3600006,153918600
3/9/2021,119.0299988,122.0599976,118.7900009,121.0899963,129159600
3/10/2021,121.6900024,122.1699982,119.4499969,119.9800034,111760400
3/11/2021,122.5400009,123.2099991,121.2600021,121.9599991,102753600
3/12/2021,120.4000015,121.1699982,119.1600037,121.0299988,87963400
3/15/2021,121.4100037,124,120.4199982,123.9899979,92403800
