"Date","Time","Open","High","Low","Close","Vol","OI"
04/27/2016,15:00,50.55,51.00,49.88,50.29,16029040,0
04/28/2016,15:00,49.97,50.69,49.49,49.54,12594950,0
04/29/2016,15:00,49.63,49.69,47.56,48.15,27068935,0
05/02/2016,15:00,48.30,48.64,46.96,48.36,19219675,0
05/03/2016,15:00,47.47,47.78,46.32,46.46,21511110,0
05/04/2016,15:00,46.10,46.89,44.08,44.51,43502295,0
05/05/2016,15:00,45.64,45.73,41.96,42.31,56274135,0
05/06/2016,15:00,42.17,43.27,41.62,42.99,28426185,0
05/09/2016,15:00,43.14,43.23,41.36,41.78,23881915,0
05/10/2016,15:00,41.51,41.89,41.00,41.74,20353085,0
05/11/2016,15:00,41.52,43.10,41.21,41.79,25809320,0
05/12/2016,15:00,42.29,42.33,40.73,41.46,18252375,0
05/13/2016,15:00,41.56,42.24,41.34,41.52,14113905,0
05/16/2016,15:00,41.63,42.63,41.58,41.66,14746980,0
05/17/2016,15:00,41.81,41.96,40.80,40.93,14217985,0
05/18/2016,15:00,41.83,43.06,41.55,42.23,28087595,0
05/19/2016,15:00,42.72,43.36,41.46,43.04,34331605,0
05/20/2016,15:00,43.40,44.11,43.27,44.06,45035380,0
05/23/2016,15:00,43.97,44.52,43.17,43.24,25512395,0
05/24/2016,15:00,43.32,43.75,43.04,43.58,15069215,0
05/25/2016,15:00,43.58,44.27,43.30,43.92,15663075,0
05/26/2016,15:00,44.10,45.05,43.81,45.02,20362120,0
05/27/2016,15:00,45.00,45.19,44.15,44.61,18251360,0
05/31/2016,15:00,44.61,44.95,44.30,44.65,13945010,0
06/01/2016,15:00,44.30,44.48,43.38,43.91,14913475,0
06/02/2016,15:00,43.92,43.98,43.42,43.79,10164160,0
06/03/2016,15:00,44.00,44.39,43.60,43.80,11144850,0
06/06/2016,15:00,43.60,44.18,43.09,44.14,11247540,0
06/07/2016,15:00,44.45,46.89,44.30,46.47,31067865,0
06/08/2016,15:00,46.76,48.17,46.52,47.10,29859975,0
06/09/2016,15:00,46.94,47.07,45.41,45.87,22460375,0
06/10/2016,15:00,45.48,45.59,43.68,43.76,30133015,0
06/13/2016,15:00,43.90,45.15,43.53,43.57,20965110,0
06/14/2016,15:00,43.78,44.44,42.51,42.99,17900835,0
06/15/2016,15:00,43.39,44.38,43.03,43.54,14542610,0
06/16/2016,15:00,43.48,43.61,42.70,43.59,12201295,0
06/17/2016,15:00,43.56,44.00,42.90,43.09,15563100,0
06/20/2016,15:00,43.90,44.75,43.65,43.94,17777355,0
06/21/2016,15:00,44.14,44.51,43.76,43.92,22645025,0
06/22/2016,15:00,39.89,41.19,39.15,39.33,118712070,0
06/23/2016,15:00,39.14,39.51,38.43,39.28,50653740,0
06/24/2016,15:00,38.01,39.02,37.95,38.63,35132580,0
06/27/2016,15:00,38.17,39.76,37.57,39.71,36101615,0
06/28/2016,15:00,40.38,40.81,39.88,40.36,31062110,0
06/29/2016,15:00,41.03,42.36,40.60,42.04,29974540,0
06/30/2016,15:00,42.59,42.70,41.80,42.46,24215555,0
07/01/2016,15:00,41.23,43.65,41.20,43.30,26999755,0
07/05/2016,15:00,41.95,42.91,41.60,42.80,25876725,0
07/06/2016,15:00,42.00,43.05,41.80,42.89,24599275,0
07/07/2016,15:00,42.62,43.62,42.60,43.19,18060110,0
07/08/2016,15:00,43.56,43.96,42.90,43.36,20373925,0
07/11/2016,15:00,43.99,45.36,43.90,44.96,27149115,0
07/12/2016,15:00,44.82,45.50,44.64,44.93,22880825,0
07/13/2016,15:00,45.10,45.12,44.06,44.51,17835310,0
07/14/2016,15:00,44.62,44.99,44.21,44.31,13379170,0
07/15/2016,15:00,44.50,44.55,43.93,44.08,11171235,0
07/18/2016,15:00,43.93,45.42,43.66,45.25,17060275,0
07/19/2016,15:00,45.00,45.82,44.95,45.05,15575325,0
07/20/2016,15:00,45.29,45.96,45.00,45.67,12842490,0
07/21/2016,15:00,45.20,45.57,43.82,44.10,22143255,0
07/22/2016,15:00,44.40,44.90,43.78,44.45,12898460,0
07/25/2016,15:00,44.45,46.28,44.27,46.00,22453415,0
07/26/2016,15:00,45.54,46.00,45.06,45.90,17150210,0
07/27/2016,15:00,45.87,46.67,45.38,45.70,14445035,0
07/28/2016,15:00,45.59,46.15,45.32,46.12,12095295,0
07/29/2016,15:00,46.14,47.06,46.05,46.96,15354065,0
08/01/2016,15:00,47.10,47.33,45.88,46.00,20081420,0
08/02/2016,15:00,45.90,45.97,44.28,45.44,19672160,0
08/03/2016,15:00,45.44,45.94,44.84,45.16,19438795,0
08/04/2016,15:00,45.14,46.17,44.41,46.12,20734985,0
08/05/2016,15:00,46.00,46.40,45.48,46.01,16026075,0
08/08/2016,15:00,45.60,45.92,45.22,45.23,11317920,0
08/09/2016,15:00,45.36,46.31,45.33,45.82,11039165,0
08/10/2016,15:00,45.65,45.97,44.92,45.13,11691505,0
08/11/2016,15:00,45.23,45.51,44.68,44.98,9404680,0
08/12/2016,15:00,45.08,45.33,44.81,45.12,9067700,0
08/15/2016,15:00,45.20,45.90,44.99,45.12,10171640,0
08/16/2016,15:00,45.10,45.44,44.68,44.72,11335735,0
08/17/2016,15:00,44.87,44.97,44.56,44.65,8935635,0
08/18/2016,15:00,44.76,45.13,44.46,44.70,8572335,0
08/19/2016,15:00,44.71,45.03,44.51,45.00,8297650,0
08/22/2016,15:00,44.83,45.02,44.54,44.59,10327465,0
08/23/2016,15:00,44.86,45.70,44.56,44.97,23922090,0
08/24/2016,15:00,45.41,45.43,44.44,44.52,12853465,0
08/25/2016,15:00,44.62,44.76,44.15,44.19,8812595,0
08/26/2016,15:00,44.43,44.57,43.76,44.00,11194960,0
08/29/2016,15:00,44.03,44.08,43.00,43.04,16331670,0
08/30/2016,15:00,43.22,43.22,42.10,42.27,15844310,0
08/31/2016,15:00,42.09,42.52,41.73,42.40,16382740,0
09/01/2016,15:00,42.21,42.22,40.10,40.15,39715690,0
09/02/2016,15:00,40.55,40.64,39.24,39.56,29887065,0
09/06/2016,15:00,39.80,40.65,39.80,40.57,21952860,0
09/07/2016,15:00,41.10,41.30,40.14,40.34,18204615,0
09/08/2016,15:00,39.91,39.98,39.27,39.47,16889730,0
09/09/2016,15:00,39.82,39.98,38.74,38.89,18784960,0
09/12/2016,15:00,39.08,40.27,38.82,39.66,18575805,0
09/13/2016,15:00,39.63,39.70,38.69,39.21,17946895,0
09/14/2016,15:00,39.15,39.58,38.97,39.28,11296155,0
09/15/2016,15:00,39.30,40.50,39.28,40.08,15425575,0
09/16/2016,15:00,40.08,41.14,39.80,41.08,15539040,0
09/19/2016,15:00,41.40,41.89,41.00,41.27,11497490,0
09/20/2016,15:00,41.37,41.55,40.78,40.93,12052440,0
09/21/2016,15:00,41.27,41.40,40.31,41.04,13167515,0
09/22/2016,15:00,41.28,41.46,40.60,41.29,11914510,0
09/23/2016,15:00,41.20,42.04,41.13,41.49,14526145,0
09/26/2016,15:00,41.30,42.20,41.30,41.80,11971790,0
09/27/2016,15:00,41.93,42.00,40.92,41.16,16865900,0
09/28/2016,15:00,41.50,41.65,41.05,41.25,10441870,0
09/29/2016,15:00,41.12,41.47,40.12,40.14,13635145,0
09/30/2016,15:00,40.44,41.00,39.91,40.81,12931365,0
10/03/2016,15:00,42.20,43.13,41.65,42.74,29999460,0
10/04/2016,15:00,42.62,42.66,41.76,42.28,17707405,0
10/05/2016,15:00,42.45,42.63,41.62,41.69,9387670,0
10/06/2016,15:00,40.49,40.84,40.04,40.20,23517010,0
10/07/2016,15:00,40.20,40.26,39.16,39.32,17465090,0
10/10/2016,15:00,40.27,40.83,39.93,40.19,16581485,0
10/11/2016,15:00,40.37,40.44,39.66,40.02,11642110,0
10/12/2016,15:00,40.19,40.78,40.08,40.30,9853445,0
10/13/2016,15:00,40.10,40.18,39.41,40.05,12477065,0
10/14/2016,15:00,40.13,40.29,39.26,39.30,21349250,0
10/17/2016,15:00,39.53,39.68,38.40,38.79,22770400,0
10/18/2016,15:00,39.20,39.89,38.65,39.82,28402375,0
10/19/2016,15:00,39.82,41.33,39.61,40.71,34955915,0
10/20/2016,15:00,40.42,40.60,39.41,39.82,25364385,0
10/21/2016,15:00,39.72,40.31,39.48,40.02,14717010,0
10/24/2016,15:00,40.20,40.79,40.05,40.55,13757810,0
10/25/2016,15:00,40.58,40.94,40.24,40.47,12225070,0
10/26/2016,15:00,40.20,40.64,40.02,40.45,28164205,0
10/27/2016,15:00,42.27,42.74,40.33,40.80,65468720,0
10/28/2016,15:00,40.80,41.06,39.97,39.99,21400705,0
10/31/2016,15:00,40.46,40.50,39.16,39.55,23461365,0
11/01/2016,15:00,39.61,39.70,37.62,38.16,35300180,0
11/02/2016,15:00,37.92,38.54,37.50,37.60,21266910,0
11/03/2016,15:00,37.80,38.29,37.41,37.48,13265115,0
11/04/2016,15:00,37.60,38.69,37.19,38.11,25730215,0
11/07/2016,15:00,38.72,38.86,38.01,38.64,19350560,0
11/08/2016,15:00,38.76,39.50,38.25,38.99,16337900,0
11/09/2016,15:00,37.38,38.40,36.79,38.01,40865325,0
11/10/2016,15:00,38.21,38.32,36.08,37.07,33751705,0
11/11/2016,15:00,36.85,37.78,36.60,37.71,19942520,0
11/14/2016,15:00,37.60,37.65,35.64,36.29,32761025,0
11/15/2016,15:00,36.56,37.29,36.41,36.75,19510090,0
11/16/2016,15:00,36.53,36.95,36.24,36.79,17172185,0
11/17/2016,15:00,36.70,37.90,36.42,37.73,24435335,0
11/18/2016,15:00,38.13,38.60,37.00,37.00,26051735,0
11/21/2016,15:00,37.01,37.78,36.88,36.90,21805215,0
11/22/2016,15:00,37.17,38.29,36.74,38.23,28016805,0
11/23/2016,15:00,38.12,39.13,37.80,38.63,24459465,0
11/25/2016,15:00,38.88,39.45,38.73,39.33,11830490,0
11/28/2016,15:00,39.10,39.87,38.91,39.22,22645910,0
11/29/2016,15:00,39.11,39.35,37.90,37.91,22196280,0
11/30/2016,15:00,38.20,38.38,37.50,37.88,17735520,0
12/01/2016,15:00,37.70,37.71,36.20,36.38,25632005,0
12/02/2016,15:00,36.58,36.98,36.00,36.29,20211620,0
12/05/2016,15:00,36.50,37.78,36.50,37.36,20361195,0
12/06/2016,15:00,37.30,37.32,36.54,37.17,16958110,0
12/07/2016,15:00,37.23,38.68,37.00,38.63,27309255,0
12/08/2016,15:00,38.41,38.50,37.91,38.46,15970740,0
12/09/2016,15:00,38.17,38.77,38.16,38.44,13612525,0
12/12/2016,15:00,38.56,38.88,38.21,38.49,12194380,0
12/13/2016,15:00,38.64,40.26,38.60,39.63,34119420,0
12/14/2016,15:00,39.75,40.60,39.35,39.74,20754635,0
12/15/2016,15:00,39.68,40.15,39.48,39.52,16097835,0
12/16/2016,15:00,39.62,40.52,39.52,40.50,18984445,0
12/19/2016,15:00,40.50,40.89,39.97,40.55,17440355,0
12/20/2016,15:00,40.61,41.80,40.50,41.76,23445355,0
12/21/2016,15:00,41.69,42.45,41.48,41.54,26038110,0
12/22/2016,15:00,41.64,42.00,41.30,41.69,15555540,0
12/23/2016,15:00,41.60,42.69,41.54,42.67,23352320,0
12/27/2016,15:00,42.98,44.45,42.88,43.91,29578660,0
12/28/2016,15:00,44.31,44.76,43.44,43.95,18912280,0
12/29/2016,15:00,43.71,43.84,42.82,42.94,20224840,0
12/30/2016,15:00,43.26,43.50,42.34,42.74,23213100,0
01/03/2017,15:00,43.00,44.07,42.19,43.40,29616270,0
01/04/2017,15:00,42.95,45.60,42.86,45.40,56067355,0
01/05/2017,15:00,45.28,45.50,44.39,45.35,29558475,0
01/06/2017,15:00,45.39,46.06,45.09,45.80,27639465,0
01/09/2017,15:00,45.79,46.38,45.60,46.26,19897420,0
01/10/2017,15:00,46.40,46.40,45.38,45.97,18299775,0
01/11/2017,15:00,45.81,46.00,45.34,45.95,18254125,0
01/12/2017,15:00,45.81,46.14,45.12,45.92,18951145,0
01/13/2017,15:00,46.00,47.57,45.92,47.55,30464800,0
01/17/2017,15:00,47.34,47.99,46.87,47.12,23087610,0
01/18/2017,15:00,47.40,47.94,47.12,47.67,18844835,0
01/19/2017,15:00,49.45,49.74,48.15,48.75,38661515,0
01/20/2017,15:00,49.09,49.20,48.60,48.95,21021375,0
01/23/2017,15:00,49.17,50.18,49.10,49.78,31314690,0
01/24/2017,15:00,50.00,50.96,49.93,50.92,24827255,0
01/25/2017,15:00,51.46,51.69,50.36,50.89,25731805,0
01/26/2017,15:00,50.86,51.15,50.15,50.50,15760615,0
01/27/2017,15:00,50.28,50.60,49.70,50.59,15831680,0
01/30/2017,15:00,50.51,51.06,49.42,50.13,19005370,0
01/31/2017,15:00,49.85,51.18,49.54,50.39,20580520,0
02/01/2017,15:00,50.61,50.64,49.81,49.85,19794145,0
02/02/2017,15:00,49.67,50.48,49.54,50.31,12498875,0
02/03/2017,15:00,50.38,50.44,49.94,50.27,10933615,0
02/06/2017,15:00,50.20,51.56,50.13,51.55,17812585,0
02/07/2017,15:00,51.64,52.00,51.28,51.50,21223875,0
02/08/2017,15:00,51.47,52.67,51.24,52.42,19665070,0
02/09/2017,15:00,53.25,54.24,53.23,53.84,39101110,0
02/10/2017,15:00,53.96,54.19,53.22,53.85,18098695,0
02/13/2017,15:00,54.15,56.16,54.10,56.12,35148025,0
02/14/2017,15:00,55.81,57.48,55.72,56.20,36726120,0
02/15/2017,15:00,56.00,56.45,55.29,55.95,24739280,0
02/16/2017,15:00,55.52,56.00,53.70,53.79,35386610,0
02/17/2017,15:00,53.01,54.58,52.83,54.45,31285745,0
02/21/2017,15:00,55.09,56.28,54.80,55.48,28383735,0
02/22/2017,15:00,56.06,56.69,54.52,54.70,43774875,0
02/23/2017,15:00,52.80,52.93,51.11,51.20,74576245,0
02/24/2017,15:00,50.47,51.65,50.04,51.40,40858130,0
02/27/2017,15:00,49.63,49.67,48.40,49.25,57304050,0
02/28/2017,15:00,48.84,50.20,48.78,50.00,30390725,0
03/01/2017,15:00,50.84,50.97,49.82,50.00,24047440,0
03/02/2017,15:00,49.94,50.66,49.65,50.10,16759165,0
03/03/2017,15:00,50.15,50.38,49.80,50.31,14646170,0
03/06/2017,15:00,49.58,50.34,49.50,50.24,16777500,0
03/07/2017,15:00,50.38,50.78,49.66,49.72,17297350,0
03/08/2017,15:00,49.40,50.01,49.06,49.37,18643245,0
03/09/2017,15:00,49.53,49.73,48.60,48.98,19396465,0
03/10/2017,15:00,49.24,49.30,48.60,48.74,15331360,0
03/13/2017,15:00,48.96,49.37,48.56,49.23,15113125,0
03/14/2017,15:00,49.22,51.62,49.20,51.60,37992230,0
03/15/2017,15:00,51.40,52.20,50.85,51.15,26654030,0
03/16/2017,15:00,52.48,53.15,51.81,52.41,35660765,0
03/17/2017,15:00,52.80,53.07,52.24,52.30,32487480,0
03/20/2017,15:00,52.12,52.91,51.76,52.38,18071470,0
03/21/2017,15:00,52.57,52.96,50.05,50.14,34542770,0
03/22/2017,15:00,50.31,51.01,50.10,51.00,20296485,0
03/23/2017,15:00,51.08,51.53,50.66,50.96,16601225,0
03/24/2017,15:00,51.14,52.78,51.00,52.63,28236265,0
03/27/2017,15:00,52.12,54.11,51.95,54.04,31153975,0
03/28/2017,15:00,55.40,56.14,55.00,55.49,39938020,0
03/29/2017,15:00,55.67,55.92,55.11,55.48,18380785,0
03/30/2017,15:00,55.61,56.40,55.44,55.58,20742130,0
03/31/2017,15:00,55.75,55.94,55.26,55.66,16473200,0
04/03/2017,15:00,57.38,59.80,56.92,59.70,69443090,0
04/04/2017,15:00,59.38,60.96,58.91,60.74,50672780,0
04/05/2017,15:00,60.41,60.98,58.84,59.00,39404690,0
04/06/2017,15:00,59.38,60.39,58.82,59.74,27602940,0
04/07/2017,15:00,59.50,60.54,59.43,60.51,22898065,0
04/10/2017,15:00,61.83,62.75,61.74,62.48,38322290,0
04/11/2017,15:00,62.68,62.69,61.10,61.74,28622885,0
04/12/2017,15:00,61.27,61.69,59.26,59.37,30253410,0
04/13/2017,15:00,59.34,61.48,59.06,60.80,46423170,0
04/17/2017,15:00,60.54,60.80,59.74,60.29,20693680,0
04/18/2017,15:00,59.94,60.17,59.58,60.05,15178490,0
04/19/2017,15:00,60.49,61.32,60.42,61.10,19490120,0
04/20/2017,15:00,61.30,61.83,60.05,60.50,30746760,0
04/21/2017,15:00,60.40,61.28,60.08,61.12,22548780,0
04/24/2017,15:00,61.84,62.11,61.20,61.61,25417525,0
04/25/2017,15:00,61.60,62.80,61.17,62.76,33688540,0
04/26/2017,15:00,62.47,62.90,61.80,62.03,23475220,0
04/27/2017,15:00,62.34,62.62,61.50,61.73,17342845,0
04/28/2017,15:00,61.97,62.96,61.60,62.81,22527390,0
05/01/2017,15:00,62.98,65.45,62.96,64.57,44147825,0
05/02/2017,15:00,64.80,65.53,63.31,63.78,26913885,0
05/03/2017,15:00,63.53,64.31,62.09,62.20,35666825,0
05/04/2017,15:00,61.49,61.55,58.15,59.09,70760040,0
05/05/2017,15:00,59.60,61.71,59.36,61.67,40886735,0
05/08/2017,15:00,62.18,62.76,61.16,61.44,35032355,0
05/09/2017,15:00,61.88,64.40,61.82,64.25,48382685,0
05/10/2017,15:00,64.31,65.10,63.62,65.04,28708035,0
05/11/2017,15:00,64.68,65.20,63.92,64.62,23769095,0
05/12/2017,15:00,65.10,65.40,64.31,64.96,20608060,0
05/15/2017,15:00,63.68,64.04,62.51,63.18,38110020,0
05/16/2017,15:00,63.52,64.01,63.03,63.40,20762420,0
05/17/2017,15:00,62.88,62.93,61.10,61.22,33559700,0
05/18/2017,15:00,61.40,62.79,61.06,62.61,28269005,0
05/19/2017,15:00,63.10,63.30,62.04,62.17,23437860,0
05/22/2017,15:00,62.56,62.87,61.36,62.07,21645890,0
05/23/2017,15:00,62.09,62.15,60.70,60.77,21591770,0
05/24/2017,15:00,61.30,62.20,61.08,62.04,25208460,0
05/25/2017,15:00,62.20,63.39,61.56,63.37,25069815,0
05/26/2017,15:00,63.46,65.10,63.26,65.03,39010995,0
05/30/2017,15:00,65.20,67.26,65.15,67.02,38914580,0
05/31/2017,15:00,67.54,68.58,67.03,68.20,49817220,0
06/01/2017,15:00,68.80,68.98,67.46,68.07,38039980,0
06/02/2017,15:00,67.95,68.58,67.19,67.97,27951195,0
06/05/2017,15:00,67.70,69.69,66.84,69.46,33921840,0
06/06/2017,15:00,68.94,71.90,67.99,70.57,55433990,0
06/07/2017,15:00,71.27,72.10,71.03,71.93,46989795,0
06/08/2017,15:00,72.75,74.38,72.04,74.00,45307480,0
06/09/2017,15:00,74.88,75.37,70.96,71.46,86307175,0
06/12/2017,15:00,71.60,72.90,70.12,71.80,52588300,0
06/13/2017,15:00,73.52,75.20,73.32,75.19,59039600,0
06/14/2017,15:00,76.22,76.85,75.26,76.13,64092145,0
06/15/2017,15:00,74.50,75.09,73.30,75.07,52132345,0
06/16/2017,15:00,75.60,75.60,74.02,74.28,33654865,0
06/19/2017,15:00,75.00,75.34,73.56,73.96,32746660,0
06/20/2017,15:00,75.33,75.78,73.95,74.45,37193505,0
06/21/2017,15:00,74.87,75.40,73.60,75.28,24616050,0
06/22/2017,15:00,75.60,77.00,74.71,76.52,37648890,0
06/23/2017,15:00,76.49,77.40,75.87,76.69,32228790,0
06/26/2017,15:00,77.34,77.39,74.62,75.50,33020495,0
06/27/2017,15:00,75.28,75.28,72.40,72.47,34981995,0
06/28/2017,15:00,73.52,74.35,72.50,74.25,31512315,0
06/29/2017,15:00,74.12,74.20,70.82,72.15,41105190,0
06/30/2017,15:00,72.74,73.35,71.92,72.32,29242605,0
07/03/2017,15:00,73.78,74.27,70.30,70.52,31527005,0
07/05/2017,15:00,69.44,69.45,65.27,65.42,85233505,0
07/06/2017,15:00,63.45,64.16,61.26,61.77,96622475,0
07/07/2017,15:00,62.95,63.40,61.48,62.64,70884575,0
07/10/2017,15:00,62.58,63.59,60.63,63.21,69104445,0
07/11/2017,15:00,63.20,65.46,62.86,65.44,57797010,0
07/12/2017,15:00,66.20,66.62,64.90,65.90,51730635,0
07/13/2017,15:00,66.02,66.32,63.99,64.68,42972330,0
07/14/2017,15:00,64.64,65.68,64.24,65.56,28126055,0
07/17/2017,15:00,65.11,65.42,62.69,63.91,49384560,0
07/18/2017,15:00,63.50,65.83,63.13,65.65,31868600,0
07/19/2017,15:00,65.65,66.33,64.64,65.05,31785070,0
07/20/2017,15:00,65.38,66.04,64.84,65.98,25830940,0
07/21/2017,15:00,65.89,66.25,65.16,65.68,24508030,0
07/24/2017,15:00,66.05,68.68,66.00,68.50,43185410,0
07/25/2017,15:00,69.00,69.12,66.83,67.92,34945985,0
07/26/2017,15:00,68.26,69.10,67.62,68.77,24103950,0
07/27/2017,15:00,69.20,69.50,65.26,66.89,41512025,0
07/28/2017,15:00,67.38,67.92,66.50,67.01,24402070,0
07/31/2017,15:00,67.10,68.30,64.21,64.69,42675680,0
08/01/2017,15:00,64.60,64.89,63.23,63.91,41515510,0
08/02/2017,15:00,63.79,65.42,62.24,65.18,65457310,0
08/03/2017,15:00,69.36,70.00,68.63,69.42,67675165,0
08/04/2017,15:00,69.40,71.45,68.66,71.38,46344545,0
08/07/2017,15:00,71.47,71.90,70.55,71.03,31622400,0
08/08/2017,15:00,71.51,73.72,71.48,73.04,37249185,0
08/09/2017,15:00,72.20,74.00,71.79,72.71,34460480,0
08/10/2017,15:00,72.32,73.33,70.93,71.08,35464290,0
08/11/2017,15:00,71.39,72.25,70.72,71.57,21828915,0
08/14/2017,15:00,72.93,73.53,72.52,72.76,22595930,0
08/15/2017,15:00,73.04,73.10,71.87,72.47,15425440,0
08/16/2017,15:00,72.60,73.30,72.50,72.58,17068865,0
08/17/2017,15:00,72.24,72.66,70.32,70.38,25138300,0
08/18/2017,15:00,70.58,70.80,69.16,69.49,27040915,0
08/21/2017,15:00,69.01,69.16,66.37,67.57,32477120,0
08/22/2017,15:00,68.23,68.45,67.47,68.27,21609830,0
08/23/2017,15:00,67.80,70.70,67.66,70.55,24772520,0
08/24/2017,15:00,70.50,71.33,69.95,70.59,22923435,0
08/25/2017,15:00,70.85,71.14,69.46,69.61,17419780,0
08/28/2017,15:00,69.46,69.47,67.94,69.13,18819780,0
08/29/2017,15:00,67.90,69.81,67.75,69.47,20368375,0
08/30/2017,15:00,69.93,70.69,69.40,70.64,17064715,0
08/31/2017,15:00,70.71,71.69,70.56,71.18,20363975,0
09/01/2017,15:00,71.22,71.52,70.74,71.08,15247730,0
09/05/2017,15:00,70.76,71.10,69.18,69.92,19241910,0
09/06/2017,15:00,69.90,70.20,68.31,68.91,20456755,0
09/07/2017,15:00,69.20,70.50,68.69,70.12,21196065,0
09/08/2017,15:00,69.80,69.96,68.46,68.68,16317540,0
09/11/2017,15:00,70.27,72.74,70.00,72.74,38335275,0
09/12/2017,15:00,72.90,73.75,72.08,72.55,29864535,0
09/13/2017,15:00,72.76,73.61,71.92,73.25,20926155,0
09/14/2017,15:00,72.87,75.59,72.53,75.53,36012620,0
09/15/2017,15:00,74.90,76.00,74.54,75.96,27102480,0
09/18/2017,15:00,76.05,77.92,75.54,77.00,35939900,0
09/19/2017,15:00,76.00,76.48,74.71,75.02,32259430,0
09/20/2017,15:00,74.60,75.65,74.21,74.78,24595260,0
09/21/2017,15:00,74.98,75.37,72.90,73.30,23090950,0
09/22/2017,15:00,73.30,73.98,70.18,70.22,40797090,0
09/25/2017,15:00,70.63,71.49,68.58,69.00,38029730,0
09/26/2017,15:00,70.19,70.25,68.18,69.05,35781370,0
09/27/2017,15:00,69.98,70.30,68.10,68.19,30301650,0
09/28/2017,15:00,67.98,68.55,67.08,67.92,26598085,0
09/29/2017,15:00,68.37,68.94,67.72,68.22,25535410,0
10/02/2017,15:00,68.50,68.74,67.10,68.31,26433870,0
10/03/2017,15:00,67.18,69.71,66.26,69.63,50767980,0
10/04/2017,15:00,70.25,71.72,69.92,71.00,40817715,0
10/05/2017,15:00,71.20,71.49,70.27,71.07,20858375,0
10/06/2017,15:00,70.62,72.02,70.45,71.38,21487370,0
10/09/2017,15:00,69.93,70.35,68.53,68.59,37468270,0
10/10/2017,15:00,69.36,71.13,69.11,71.12,34892475,0
10/11/2017,15:00,70.78,71.52,70.23,70.92,22504155,0
10/12/2017,15:00,70.59,71.96,70.53,71.14,20435240,0
10/13/2017,15:00,71.40,71.70,70.74,71.11,17702665,0
10/16/2017,15:00,70.75,70.90,69.43,70.12,26877430,0
10/17/2017,15:00,70.18,71.24,70.01,71.15,16466725,0
10/18/2017,15:00,71.19,72.60,70.83,71.93,24695370,0
10/19/2017,15:00,71.11,71.43,69.64,70.36,25309215,0
10/20/2017,15:00,70.54,70.91,68.87,69.02,24651975,0
10/23/2017,15:00,69.98,69.99,67.25,67.40,28736730,0
10/24/2017,15:00,67.76,68.56,67.23,67.47,22458360,0
10/25/2017,15:00,67.34,67.50,64.71,65.17,42970365,0
10/26/2017,15:00,65.56,66.05,64.64,65.23,25117500,0
10/27/2017,15:00,63.95,64.92,63.33,64.17,34898520,0
10/30/2017,15:00,63.84,64.76,63.45,64.02,21271890,0
10/31/2017,15:00,64.05,66.39,64.04,66.31,28361735,0
11/01/2017,15:00,66.45,66.52,64.05,64.22,42286680,0
11/02/2017,15:00,60.03,61.74,58.53,59.85,98957080,0
11/03/2017,15:00,59.90,61.25,59.03,61.22,44469870,0
11/06/2017,15:00,61.40,61.50,59.80,60.56,32430045,0
11/07/2017,15:00,60.20,61.30,60.01,61.21,26471370,0
11/08/2017,15:00,61.10,61.38,60.26,60.88,23626355,0
11/09/2017,15:00,60.50,60.89,59.26,60.60,27235735,0
11/10/2017,15:00,60.50,61.67,60.37,60.60,23127145,0
11/13/2017,15:00,60.03,63.36,59.82,63.08,37924720,0
11/14/2017,15:00,63.00,63.27,61.38,61.74,28380380,0
11/15/2017,15:00,61.20,62.50,60.30,62.26,29893325,0
11/16/2017,15:00,62.80,63.63,62.26,62.50,29110365,0
11/17/2017,15:00,65.13,65.33,62.63,63.01,68675695,0
11/20/2017,15:00,62.76,63.10,60.95,61.75,41238250,0
11/21/2017,15:00,62.17,63.65,61.74,63.56,36306365,0
11/22/2017,15:00,63.35,63.48,62.37,62.52,24588180,0
11/24/2017,15:00,62.76,63.28,62.20,63.11,16220325,0
11/27/2017,15:00,62.65,63.47,61.90,63.36,22779470,0
11/28/2017,15:00,63.27,64.00,62.78,63.51,24747455,0
11/29/2017,15:00,63.46,63.60,60.25,61.51,43836990,0
11/30/2017,15:00,61.78,62.14,60.91,61.77,21757935,0
12/01/2017,15:00,61.09,62.06,61.01,61.31,21464340,0
12/04/2017,15:00,61.30,61.65,60.12,61.04,29175700,0
12/05/2017,15:00,60.40,61.60,60.20,60.74,23232600,0
12/06/2017,15:00,60.02,62.68,60.00,62.65,35976705,0
12/07/2017,15:00,62.40,63.73,62.21,62.25,23902985,0
12/08/2017,15:00,62.92,63.40,62.25,63.03,17342290,0
12/11/2017,15:00,62.93,65.80,62.75,65.78,39689905,0
12/12/2017,15:00,66.09,68.29,66.01,68.21,43665995,0
12/13/2017,15:00,68.19,68.84,67.30,67.81,31107305,0
12/14/2017,15:00,68.20,69.49,67.38,67.58,28999580,0
12/15/2017,15:00,68.41,68.78,67.15,68.69,34665995,0
12/18/2017,15:00,68.98,69.35,67.52,67.77,27380830,0
12/19/2017,15:00,68.05,68.30,66.06,66.22,34124855,0
12/20/2017,15:00,66.54,66.62,65.01,65.80,29769000,0
12/21/2017,15:00,65.92,66.75,65.44,66.33,21926110,0
12/22/2017,15:00,65.90,66.18,64.96,65.04,21079035,0
12/26/2017,15:00,64.77,64.79,63.32,63.46,21892065,0
12/27/2017,15:00,63.20,63.54,62.15,62.33,23560555,0
12/28/2017,15:00,62.35,63.16,61.91,63.07,21581735,0
